race_id,HorseName,SexAge,finish_pos,is_top3,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,JockeyId,斤量,距離,水分量,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
202443021005,ケリーアルモニー,牝2,6,0,2023/11/30,船橋,晴,1,2歳　未受賞,,9,4,4,2.1,1.0,2,森泰斗,05342,54.0,ダ1200,,良,-6.0,1:19.1,0.4,4.0,4-4-4,38.1-40.6,40.3,444(-2),,,マルヒロナイト,96.0
202443021005,ケリーアルモニー,牝2,6,0,2023/10/27,船橋,晴,3,ユーカリデビュー(新馬)(2歳),,7,5,5,23.1,5.0,7,和田譲治,05399,54.0,ダ1000,,良,-8.0,1:05.3,3.5,-5.0,2-2,35.4-38.2,41.6,446(0),,,ヘマソラール,
202443021005,ジュエリークローム,牝2,7,0,2024/02/10,船橋,晴,5,3歳八,,10,1,1,183.1,9.0,7,西村栄喜,05457,54.0,ダ1200,,稍,0.0,1:19.6,1.4,3.0,10-9-8,37.6-40.6,40.7,417(-10),,,カナーリオ,
202443021005,ジュエリークローム,牝2,7,0,2024/01/18,船橋,晴,1,3歳九,,11,4,4,52.9,8.0,5,西村栄喜,05457,54.0,ダ1200,,良,-5.0,1:19.1,2.1,5.0,11-11-11,37.2-39.8,39.5,427(-2),,,ストロベリーキラー,20.0
202443021005,ジュエリークローム,牝2,7,0,2023/12/17,船橋,晴,2,2歳七,,12,8,11,60.8,10.0,10,西村栄喜,05457,54.0,ダ1200,,良,5.0,1:21.7,3.7,-21.0,4-5-7,37.6-40.4,43.8,429(-3),,,グランデソレイユ,
202443021005,ジュエリークローム,牝2,7,0,2023/11/29,船橋,晴,2,2歳五,,11,6,7,28.4,8.0,8,西村栄喜,05457,54.0,ダ1200,,良,-12.0,1:18.8,2.3,2.0,3-4-4,36.7-39.8,41.5,432(-10),,,プレストガウディー,
202443021005,ジュエリークローム,牝2,7,0,2023/10/27,船橋,晴,4,ユーカリデビュー(新馬)(2歳),,5,4,4,12.6,4.0,3,西村栄喜,05457,54.0,ダ1000,,良,-8.0,1:03.4,1.3,26.0,3-2,37.0-37.9,38.9,442(0),,,ギガース,100.0
202443021005,バリクパパン,牝2,8,0,2024/02/10,船橋,晴,5,3歳八,,10,3,3,163.4,8.0,8.0,野澤憲彦,05358,54.0,ダ1200,,稍,0.0,1:19.7,1.5,1.0,7-8-9,37.6-40.6,40.9,445(-2),,,カナーリオ,
202443021005,バリクパパン,牝2,8,0,2024/01/18,船橋,晴,2,3歳八,,12,6,7,259.0,12.0,9.0,野澤憲彦,05358,54.0,ダ1200,,良,-5.0,1:18.7,2.7,10.0,10-11-11,37.0-39.0,40.0,447(-3),,,パドゥドゥ,
202443021005,バリクパパン,牝2,8,0,2023/12/17,船橋,晴,2,2歳七,,12,3,3,92.9,12.0,8.0,野澤憲彦,05358,54.0,ダ1200,,良,5.0,1:20.7,2.7,-7.0,6-11-10,37.6-40.4,42.0,450(+2),,,グランデソレイユ,
202443021005,バリクパパン,牝2,8,0,2023/11/22,浦和,晴,1,2歳五,,10,8,9,36.1,4.0,5.0,野澤憲彦,05358,54.0,ダ1400,,良,-10.0,1:33.9,2.8,20.0,5-5-6-5,38.5-39.1,41.3,453(+1),,,エドノバンザイ,22.0
202443021005,バリクパパン,牝2,8,0,2023/10/26,船橋,晴,2,2歳五,,10,1,1,18.9,5.0,8.0,野澤憲彦,05358,54.0,ダ1200,,良,-10.0,1:18.1,2.0,13.0,6-7-7,36.0-40.1,40.6,452(-2),,,ベストアルカディア,
202443021005,バリクパパン,牝2,8,0,2023/09/27,船橋,曇,1,2歳六,,10,4,4,6.8,4.0,4.0,野澤憲彦,05358,54.0,ダ1200,,良,-5.0,1:17.8,1.5,22.0,3-4-4,36.8-39.5,40.6,454(-1),,,エクメディバンブー,36.0
202443021005,バリクパパン,牝2,8,0,2023/08/08,船橋,曇,5,ハイビスカスデビュー(2歳),,6,2,2,29.6,5.0,5.0,野澤憲彦,05358,54.0,ダ1000,,良,-11.0,1:04.4,3.0,7.0,5-5,35.2-37.9,39.4,455(0),,,サーマウント,40.0
202443021005,フークパートナー,牝2,9,0,2024/01/19,船橋,晴,2,3歳十,,11,2,2,69.5,7.0,4.0,山中悠希,05598,54.0,ダ1200,,良,-1.0,1:18.8,0.7,13.0,8-7-6,37.4-40.7,40.5,419(-2),,,ドンチャオ,30.0
202443021005,フークパートナー,牝2,9,0,2023/10/26,船橋,晴,1,2歳六,,7,7,7,6.3,4.0,5.0,川島正太,05444,54.0,ダ1200,,良,-10.0,1:18.2,1.1,12.0,7-7-6,37.7-39.4,38.3,415(+1),,,カレンザブーケ,24.0
202443021005,フークパートナー,牝2,9,0,2023/09/28,船橋,晴,3,ローズデビュー(2歳),,8,7,7,37.5,8.0,5.0,川島正太,05444,54.0,ダ1000,,良,-12.0,1:05.2,1.4,-7.0,8-8,36.7-39.6,38.2,414(0),,,キープカミング,40.0
202443021005,トモニアユム,牝2,10,0,2024/02/10,船橋,晴,5,3歳八,,10,5,5,428.0,10.0,10,實川純一,a01f6,54.0,ダ1200,,稍,0.0,1:20.8,2.6,-13.0,9-10-10,37.6-40.6,41.9,478(+3),,,カナーリオ,
202443021005,トモニアユム,牝2,10,0,2024/01/18,船橋,晴,1,3歳九,,11,1,1,271.4,11.0,10,實川純一,a01f6,54.0,ダ1200,,良,-5.0,1:20.0,3.0,-8.0,8-7-8,37.2-39.8,41.8,475(-5),,,ストロベリーキラー,
202443021005,トモニアユム,牝2,10,0,2023/12/17,船橋,晴,2,2歳七,,12,5,6,51.6,9.0,11,實川純一,a01f6,54.0,ダ1200,,良,5.0,1:22.0,4.0,-25.0,11-10-11,37.6-40.4,43.3,480(-3),,,グランデソレイユ,
202443021005,トモニアユム,牝2,10,0,2023/12/01,船橋,晴,2,カトレアデビュー(2歳),,5,1,1,31.8,5.0,3,實川純一,a01f6,54.0,ダ1000,,良,-2.0,1:04.9,3.0,8.0,3-3,36.4-37.6,39.6,483(0),,,エレガントウインク,100.0
202443020505,カナーリオ,牝2,1,1,2024/01/19,船橋,晴,1,3歳　未出走(未出走),,9,8,8,13.0,3.0,2,笠野雄大,a0235,54.0,ダ1200,,良,-1.0,1:18.1,0.5,22.0,2-2-2,38.2-39.4,39.9,438(+3),,,コスタドラーダ,80.0
202443020505,カナーリオ,牝2,1,1,2023/12/19,船橋,曇,3,ポインセチアデビュー(2歳),,7,5,5,55.4,6.0,6,笠野雄大,a0235,54.0,ダ1000,,良,-6.0,1:04.0,0.7,18.0,6-4,36.0-39.2,39.3,435(0),,,ゴールデンステート,
202443020505,ジュエリークローム,牝2,2,1,2024/01/18,船橋,晴,1,3歳九,,11,4,4,52.9,8.0,5,西村栄喜,05457,54.0,ダ1200,,良,-5.0,1:19.1,2.1,5.0,11-11-11,37.2-39.8,39.5,427(-2),,,ストロベリーキラー,20.0
202443020505,ジュエリークローム,牝2,2,1,2023/12/17,船橋,晴,2,2歳七,,12,8,11,60.8,10.0,10,西村栄喜,05457,54.0,ダ1200,,良,5.0,1:21.7,3.7,-21.0,4-5-7,37.6-40.4,43.8,429(-3),,,グランデソレイユ,
202443020505,ジュエリークローム,牝2,2,1,2023/11/29,船橋,晴,2,2歳五,,11,6,7,28.4,8.0,8,西村栄喜,05457,54.0,ダ1200,,良,-12.0,1:18.8,2.3,2.0,3-4-4,36.7-39.8,41.5,432(-10),,,プレストガウディー,
202443020505,ジュエリークローム,牝2,2,1,2023/10/27,船橋,晴,4,ユーカリデビュー(新馬)(2歳),,5,4,4,12.6,4.0,3,西村栄喜,05457,54.0,ダ1000,,良,-8.0,1:03.4,1.3,26.0,3-2,37.0-37.9,38.9,442(0),,,ギガース,100.0
202443020505,ブラックムート,牡2,3,1,2024/01/18,船橋,晴,1,3歳九,,11,2,2,16.3,3.0,11.0,山中悠希,05598,56.0,ダ1200,,良,-5.0,1:21.0,4.0,-21.0,2-2-2,37.2-39.8,43.5,467(-7),,,ストロベリーキラー,
202443020505,ブラックムート,牡2,3,1,2023/12/17,船橋,晴,2,2歳七,,12,8,12,24.9,8.0,9.0,山中悠希,05598,55.0,ダ1200,,良,5.0,1:21.3,3.3,-15.0,8-8-8,37.6-40.4,43.2,474(0),,,グランデソレイユ,
202443020505,ブラックムート,牡2,3,1,2023/11/30,船橋,晴,2,2歳七,,8,6,6,13.6,4.0,3.0,山中悠希,05598,55.0,ダ1200,,良,-6.0,1:18.4,0.9,13.0,1-1-1,38.3-39.2,40.1,474(+1),,,スパイオンハート,60.0
202443020505,ブラックムート,牡2,3,1,2023/10/27,船橋,晴,2,2歳　未受賞ア,,7,3,3,5.3,4.0,5.0,所蛍,a050f,52.0,ダ1200,,良,-5.0,1:19.1,1.4,5.0,1-1-2,37.1-40.6,42.0,473(-7),,,エスペランサカズ,24.0
202443020505,ブラックムート,牡2,3,1,2023/09/28,船橋,晴,3,ローズデビュー(2歳),,8,1,1,28.6,7.0,8.0,山中悠希,05598,54.0,ダ1000,,良,-12.0,1:05.9,2.1,-19.0,1-1,36.7-39.6,41.7,480(0),,,キープカミング,
202443020505,バリクパパン,牝2,4,0,2024/01/18,船橋,晴,2,3歳八,,12,6,7,259.0,12.0,9.0,野澤憲彦,05358,54.0,ダ1200,,良,-5.0,1:18.7,2.7,10.0,10-11-11,37.0-39.0,40.0,447(-3),,,パドゥドゥ,
